,date,quarter,department,day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity,productive
640,2015-02-07,Quarter1,sewing,Saturday,10,0.8,22.52,1142.0,6720,88,0.0,0,0,56.0,0.900129762,1
641,2015-02-07,Quarter1,finishing,Saturday,12,0.8,4.08,997.7422680412371,1080,0,0.0,0,0,9.0,0.899111111,1
642,2015-02-07,Quarter1,finishing,Saturday,1,0.8,3.94,997.7422680412371,1200,0,0.0,0,0,10.0,0.870083333,1
643,2015-02-07,Quarter1,finishing,Saturday,6,0.75,2.9,997.7422680412371,960,0,0.0,0,0,8.0,0.845833333,1
644,2015-02-07,Quarter1,sewing,Saturday,12,0.8,15.26,1021.0,4080,63,0.0,0,0,34.0,0.800401961,1
645,2015-02-07,Quarter1,sewing,Saturday,9,0.8,29.12,829.0,6960,50,0.0,0,0,58.0,0.799963218,0
646,2015-02-07,Quarter1,finishing,Saturday,9,0.8,3.94,997.7422680412371,960,0,0.0,0,0,8.0,0.771583333,0
647,2015-02-07,Quarter1,sewing,Saturday,6,0.75,18.79,813.0,1560,34,0.0,0,0,33.0,0.750520115,1
648,2015-02-07,Quarter1,sewing,Saturday,11,0.75,10.05,677.0,3240,45,0.0,0,0,27.0,0.750027778,1
649,2015-02-07,Quarter1,finishing,Saturday,7,0.7,3.94,997.7422680412371,1200,0,0.0,0,0,10.0,0.715766667,1
650,2015-02-07,Quarter1,sewing,Saturday,7,0.7,24.26,658.0,6960,0,270.0,45,0,58.0,0.662270115,0
651,2015-02-07,Quarter1,sewing,Saturday,4,0.6,30.1,486.0,6780,30,0.0,0,1,57.0,0.600224189,1
652,2015-02-07,Quarter1,sewing,Saturday,5,0.7,30.1,687.0,7500,0,0.0,0,0,59.0,0.545657673,0
653,2015-02-07,Quarter1,finishing,Saturday,4,0.8,4.3,997.7422680412371,960,0,0.0,0,0,8.0,0.447916667,0
654,2015-02-07,Quarter1,sewing,Saturday,8,0.7,24.26,652.0,6840,0,300.0,37,0,57.0,0.365318713,0
655,2015-02-08,Quarter2,sewing,Sunday,2,0.8,22.52,1233.0,6900,113,0.0,0,0,57.5,1.000018551,1
656,2015-02-08,Quarter2,finishing,Sunday,7,0.7,4.15,997.7422680412371,1440,0,0.0,0,0,12.0,0.928680556,1
657,2015-02-08,Quarter2,sewing,Sunday,10,0.8,22.52,1388.0,6720,88,0.0,0,0,56.0,0.9008,1
658,2015-02-08,Quarter2,sewing,Sunday,1,0.8,22.52,1615.0,6780,88,0.0,0,0,56.5,0.900135693,1
659,2015-02-08,Quarter2,sewing,Sunday,3,0.8,22.52,1283.0,6720,88,0.0,0,0,56.0,0.900129762,1
660,2015-02-08,Quarter2,finishing,Sunday,1,0.8,3.94,997.7422680412371,1200,0,0.0,0,0,10.0,0.893066667,1
661,2015-02-08,Quarter2,finishing,Sunday,12,0.8,4.08,997.7422680412371,1080,0,0.0,0,0,9.0,0.891555556,1
662,2015-02-08,Quarter2,finishing,Sunday,2,0.8,3.94,997.7422680412371,2160,0,0.0,0,0,18.0,0.875555556,1
663,2015-02-08,Quarter2,finishing,Sunday,8,0.7,4.15,997.7422680412371,1800,0,0.0,0,0,15.0,0.840888889,1
664,2015-02-08,Quarter2,sewing,Sunday,12,0.8,15.26,1026.0,2880,63,0.0,0,0,34.0,0.800355208,1
665,2015-02-08,Quarter2,sewing,Sunday,9,0.8,29.12,909.0,6960,50,0.0,0,0,58.0,0.799963218,0
666,2015-02-08,Quarter2,sewing,Sunday,6,0.75,18.79,670.0,3960,34,0.0,0,0,33.0,0.75065101,1
667,2015-02-08,Quarter2,sewing,Sunday,11,0.75,10.05,629.0,3240,45,0.0,0,0,27.0,0.750027778,1
668,2015-02-08,Quarter2,sewing,Sunday,5,0.7,30.1,754.0,7020,0,0.0,0,0,58.5,0.700618234,1
669,2015-02-08,Quarter2,finishing,Sunday,6,0.75,2.9,997.7422680412371,960,0,0.0,0,0,8.0,0.610208333,0
670,2015-02-08,Quarter2,finishing,Sunday,9,0.8,3.94,997.7422680412371,960,0,0.0,0,0,8.0,0.607416667,0
671,2015-02-08,Quarter2,sewing,Sunday,4,0.65,30.1,712.0,6780,44,0.0,0,1,56.5,0.568259587,0
672,2015-02-08,Quarter2,sewing,Sunday,7,0.7,24.26,148.0,6960,0,0.0,0,0,58.0,0.355534483,0
673,2015-02-08,Quarter2,sewing,Sunday,8,0.7,24.26,154.0,6840,0,0.0,0,0,57.0,0.353259649,0
674,2015-02-09,Quarter2,finishing,Monday,2,0.8,3.94,997.7422680412371,2160,0,0.0,0,0,18.0,1.057962963,1
675,2015-02-09,Quarter2,finishing,Monday,1,0.8,3.94,997.7422680412371,1200,0,0.0,0,0,10.0,0.962016667,1
676,2015-02-09,Quarter2,sewing,Monday,10,0.8,22.52,1127.0,120,88,0.0,0,0,56.0,0.9008,1
677,2015-02-09,Quarter2,sewing,Monday,1,0.8,22.52,1506.0,3600,70,0.0,0,0,57.0,0.900509044,1
678,2015-02-09,Quarter2,sewing,Monday,2,0.8,22.52,1413.0,360,70,0.0,0,0,57.0,0.900477825,1
679,2015-02-09,Quarter2,finishing,Monday,6,0.75,2.9,997.7422680412371,960,0,0.0,0,0,8.0,0.888125,1
680,2015-02-09,Quarter2,sewing,Monday,12,0.8,15.26,970.0,4080,63,0.0,0,0,34.0,0.800401961,1
681,2015-02-09,Quarter2,sewing,Monday,3,0.8,22.52,1271.0,5400,50,0.0,0,0,57.0,0.800161172,1
682,2015-02-09,Quarter2,sewing,Monday,9,0.8,29.12,1073.0,6960,50,0.0,0,0,58.0,0.799963218,0
683,2015-02-09,Quarter2,sewing,Monday,4,0.7,30.1,767.0,3300,50,0.0,0,1,57.0,0.790003236,1
684,2015-02-09,Quarter2,sewing,Monday,11,0.75,10.05,103.0,0,45,0.0,0,0,54.0,0.750648148,1
685,2015-02-09,Quarter2,finishing,Monday,8,0.35,4.15,997.7422680412371,1800,0,0.0,0,0,15.0,0.707111111,1
686,2015-02-09,Quarter2,sewing,Monday,5,0.7,30.1,773.0,7020,40,0.0,0,0,58.0,0.700618234,1
687,2015-02-09,Quarter2,finishing,Monday,9,0.8,3.94,997.7422680412371,960,0,0.0,0,0,8.0,0.697708333,0
688,2015-02-09,Quarter2,sewing,Monday,6,0.75,18.79,708.0,4080,0,0.0,0,0,34.0,0.612517157,0
689,2015-02-09,Quarter2,sewing,Monday,7,0.35,30.1,842.0,6960,0,0.0,0,1,58.0,0.350301724,1
690,2015-02-09,Quarter2,sewing,Monday,8,0.35,30.1,901.0,6960,0,0.0,0,1,58.0,0.350301724,1
691,2015-02-09,Quarter2,finishing,Monday,12,0.8,4.08,997.7422680412371,1080,0,0.0,0,0,9.0,0.272,0
692,2015-02-10,Quarter2,finishing,Tuesday,12,0.8,4.08,997.7422680412371,1080,0,0.0,0,0,9.0,1.004888889,1
693,2015-02-10,Quarter2,finishing,Tuesday,2,0.8,3.94,997.7422680412371,2160,0,0.0,0,0,18.0,0.966759259,1
694,2015-02-10,Quarter2,sewing,Tuesday,10,0.8,22.52,1268.0,0,88,0.0,0,0,56.0,0.90063244,1
695,2015-02-10,Quarter2,sewing,Tuesday,1,0.8,22.52,1546.0,0,88,0.0,0,0,57.0,0.90047076,1
696,2015-02-10,Quarter2,sewing,Tuesday,3,0.8,22.52,813.0,0,88,0.0,0,0,57.0,0.90047076,1
697,2015-02-10,Quarter2,sewing,Tuesday,2,0.8,22.52,1512.0,0,88,0.0,0,0,57.0,0.899984058,1
698,2015-02-10,Quarter2,finishing,Tuesday,1,0.8,3.94,997.7422680412371,1440,0,0.0,0,0,12.0,0.853666667,1
699,2015-02-10,Quarter2,sewing,Tuesday,9,0.8,29.12,1263.0,2160,38,0.0,0,0,58.0,0.8008,1
700,2015-02-10,Quarter2,sewing,Tuesday,12,0.8,15.26,900.0,4080,50,0.0,0,0,34.0,0.800401961,1
701,2015-02-10,Quarter2,finishing,Tuesday,4,0.7,4.15,997.7422680412371,1800,0,0.0,0,0,15.0,0.796755556,1
702,2015-02-10,Quarter2,sewing,Tuesday,6,0.75,18.79,640.0,2400,0,0.0,0,0,34.0,0.750797009,1
703,2015-02-10,Quarter2,sewing,Tuesday,11,0.8,10.05,13.0,3240,34,0.0,0,0,54.0,0.750648148,0
704,2015-02-10,Quarter2,sewing,Tuesday,5,0.75,30.1,855.0,7020,45,0.0,0,0,58.0,0.750356125,1
705,2015-02-10,Quarter2,finishing,Tuesday,8,0.35,4.15,997.7422680412371,960,0,0.0,0,0,8.0,0.703770833,1
706,2015-02-10,Quarter2,sewing,Tuesday,4,0.7,30.1,855.0,7020,40,0.0,0,1,58.0,0.700618234,1
707,2015-02-10,Quarter2,finishing,Tuesday,9,0.8,3.94,997.7422680412371,960,0,0.0,0,0,8.0,0.6895,0
708,2015-02-10,Quarter2,finishing,Tuesday,6,0.75,2.9,997.7422680412371,960,0,0.0,0,0,8.0,0.628333333,0
709,2015-02-10,Quarter2,sewing,Tuesday,7,0.5,30.1,1025.0,6960,23,0.0,0,1,58.0,0.500801724,1
710,2015-02-10,Quarter2,sewing,Tuesday,8,0.5,30.1,1061.0,6960,30,0.0,0,1,58.0,0.393548851,0
711,2015-02-11,Quarter2,finishing,Wednesday,4,0.7,4.15,997.7422680412371,1800,0,0.0,0,0,15.0,1.033155556,1
712,2015-02-11,Quarter2,finishing,Wednesday,12,0.8,4.08,997.7422680412371,1080,0,0.0,0,0,9.0,1.02,1
713,2015-02-11,Quarter2,sewing,Wednesday,2,0.8,22.52,1557.0,0,90,0.0,0,0,57.5,1.000344928,1
714,2015-02-11,Quarter2,sewing,Wednesday,1,0.8,22.52,1498.0,0,113,0.0,0,0,57.0,1.000065789,1
715,2015-02-11,Quarter2,finishing,Wednesday,8,0.35,4.15,997.7422680412371,1440,0,0.0,0,0,12.0,0.994375,1
716,2015-02-11,Quarter2,finishing,Wednesday,2,0.8,3.94,997.7422680412371,2160,0,0.0,0,0,18.0,0.912037037,1
717,2015-02-11,Quarter2,finishing,Wednesday,5,0.7,4.15,997.7422680412371,240,0,0.0,0,0,2.0,0.87,1
718,2015-02-11,Quarter2,sewing,Wednesday,10,0.8,22.52,598.0,0,75,0.0,0,0,56.0,0.850364583,1
719,2015-02-11,Quarter2,sewing,Wednesday,6,0.8,18.79,656.0,3480,38,0.0,0,0,34.0,0.800947475,1
720,2015-02-11,Quarter2,sewing,Wednesday,12,0.8,15.26,854.0,4080,50,0.0,0,0,34.0,0.800401961,1
721,2015-02-11,Quarter2,sewing,Wednesday,9,0.8,29.12,609.0,3240,50,0.0,0,0,58.0,0.800144144,1
722,2015-02-11,Quarter2,sewing,Wednesday,5,0.75,30.1,788.0,7380,56,0.0,0,0,59.5,0.750406233,1
723,2015-02-11,Quarter2,sewing,Wednesday,8,0.6,30.1,1069.0,4560,30,0.0,0,1,58.0,0.714410494,1
724,2015-02-11,Quarter2,sewing,Wednesday,4,0.7,30.1,667.0,5940,40,0.0,0,1,59.5,0.700588406,1
725,2015-02-11,Quarter2,finishing,Wednesday,1,0.8,3.94,997.7422680412371,1440,0,0.0,0,0,12.0,0.618361111,0
726,2015-02-11,Quarter2,sewing,Wednesday,7,0.6,30.1,829.0,3360,23,0.0,0,1,58.0,0.600070513,1
727,2015-02-11,Quarter2,finishing,Wednesday,9,0.8,3.94,997.7422680412371,960,0,0.0,0,0,8.0,0.54175,0
728,2015-02-11,Quarter2,sewing,Wednesday,3,0.8,22.52,11.0,6840,0,0.0,0,1,57.0,0.536901754,0
729,2015-02-11,Quarter2,sewing,Wednesday,11,0.35,11.41,434.0,3240,0,0.0,0,1,52.0,0.507903226,1
730,2015-02-12,Quarter2,sewing,Thursday,1,0.8,22.52,1397.0,0,138,0.0,0,0,57.0,1.100483918,1
731,2015-02-12,Quarter2,finishing,Thursday,4,0.7,4.15,997.7422680412371,1800,0,0.0,0,0,15.0,1.096633333,1
732,2015-02-12,Quarter2,sewing,Thursday,2,0.8,22.52,1327.0,0,113,0.0,0,0,57.5,1.000344928,1
733,2015-02-12,Quarter2,finishing,Thursday,12,0.8,4.08,997.7422680412371,1080,0,0.0,0,0,9.0,0.838666667,1
734,2015-02-12,Quarter2,sewing,Thursday,12,0.8,15.26,894.0,4080,50,0.0,0,0,34.0,0.800401961,1
735,2015-02-12,Quarter2,finishing,Thursday,8,0.35,4.15,997.7422680412371,1440,0,0.0,0,0,12.0,0.755486111,1
736,2015-02-12,Quarter2,sewing,Thursday,5,0.75,30.1,610.0,7080,56,0.0,0,0,59.0,0.750799435,1
737,2015-02-12,Quarter2,sewing,Thursday,6,0.8,18.79,779.0,3960,0,0.0,0,0,33.0,0.688017677,0
738,2015-02-12,Quarter2,finishing,Thursday,1,0.8,3.94,997.7422680412371,1440,0,0.0,0,0,12.0,0.664875,0
739,2015-02-12,Quarter2,finishing,Thursday,9,0.8,3.94,997.7422680412371,960,0,0.0,0,0,8.0,0.656666667,0
740,2015-02-12,Quarter2,sewing,Thursday,4,0.7,30.1,419.0,7080,0,0.0,0,1,59.0,0.637711864,0
741,2015-02-12,Quarter2,finishing,Thursday,2,0.8,3.94,997.7422680412371,2160,0,0.0,0,0,18.0,0.601944444,0
742,2015-02-12,Quarter2,finishing,Thursday,5,0.7,4.15,997.7422680412371,240,0,0.0,0,0,2.0,0.58,0
743,2015-02-12,Quarter2,sewing,Thursday,7,0.65,30.1,909.0,7080,0,0.0,0,1,59.0,0.535677966,0
744,2015-02-12,Quarter2,sewing,Thursday,11,0.5,11.41,1039.0,2280,0,0.0,0,2,55.0,0.50012336,1
745,2015-02-12,Quarter2,sewing,Thursday,9,0.8,29.12,14.0,6960,0,0.0,0,0,58.0,0.497885057,0
746,2015-02-12,Quarter2,sewing,Thursday,8,0.65,30.1,1193.0,7080,0,0.0,0,1,59.0,0.463403955,0
747,2015-02-12,Quarter2,sewing,Thursday,10,0.8,22.52,10.0,6000,0,0.0,0,0,50.0,0.441392,0
748,2015-02-12,Quarter2,sewing,Thursday,3,0.35,30.1,770.0,6960,0,0.0,0,1,58.0,0.350301724,1
749,2015-02-14,Quarter2,sewing,Saturday,1,0.8,22.52,1416.0,6840,113,0.0,0,0,57.0,1.000230409,1
750,2015-02-14,Quarter2,finishing,Saturday,7,0.7,4.15,997.7422680412371,1800,0,0.0,0,0,15.0,0.929277778,1
751,2015-02-14,Quarter2,finishing,Saturday,4,0.75,4.15,997.7422680412371,2400,0,0.0,0,0,20.0,0.902916667,1
752,2015-02-14,Quarter2,finishing,Saturday,12,0.8,4.08,997.7422680412371,1080,0,0.0,0,0,9.0,0.800888889,1
753,2015-02-14,Quarter2,sewing,Saturday,12,0.8,15.26,942.0,4080,63,0.0,0,0,34.0,0.800401961,1
754,2015-02-14,Quarter2,sewing,Saturday,2,0.8,22.52,674.0,3660,63,0.0,0,0,57.0,0.80037492,1
755,2015-02-14,Quarter2,finishing,Saturday,1,0.8,3.94,997.7422680412371,1440,0,0.0,0,0,12.0,0.796208333,0
756,2015-02-14,Quarter2,sewing,Saturday,4,0.75,30.1,481.0,7140,0,0.0,0,1,59.0,0.750392157,1
757,2015-02-14,Quarter2,sewing,Saturday,5,0.75,30.1,664.0,7140,56,0.0,0,0,59.0,0.750392157,1
758,2015-02-14,Quarter2,finishing,Saturday,8,0.7,4.15,997.7422680412371,960,0,0.0,0,0,8.0,0.725625,1
759,2015-02-14,Quarter2,sewing,Saturday,8,0.7,30.1,824.0,5160,0,0.0,0,1,60.0,0.700206125,1
760,2015-02-14,Quarter2,sewing,Saturday,7,0.7,30.1,957.0,7200,0,0.0,0,1,60.0,0.602,0
761,2015-02-14,Quarter2,sewing,Saturday,11,0.6,11.41,1039.0,2280,23,0.0,0,2,55.0,0.600447507,1
762,2015-02-14,Quarter2,sewing,Saturday,6,0.8,18.79,822.0,4080,0,0.0,0,0,34.0,0.557252451,0
763,2015-02-14,Quarter2,sewing,Saturday,3,0.5,30.1,1261.0,6960,30,0.0,0,1,58.0,0.500801724,1
764,2015-02-14,Quarter2,finishing,Saturday,6,0.8,2.9,997.7422680412371,960,0,0.0,0,0,8.0,0.483333333,0
765,2015-02-14,Quarter2,finishing,Saturday,9,0.8,3.94,997.7422680412371,960,0,0.0,0,0,8.0,0.238041667,0
766,2015-02-15,Quarter3,finishing,Sunday,1,0.8,3.94,997.7422680412371,960,0,0.0,0,0,8.0,1.1204375,1
767,2015-02-15,Quarter3,finishing,Sunday,2,0.8,3.94,997.7422680412371,960,0,0.0,0,0,8.0,1.108125,1
768,2015-02-15,Quarter3,sewing,Sunday,1,0.8,22.52,1420.0,6840,113,0.0,0,0,57.0,1.000230409,1
769,2015-02-15,Quarter3,finishing,Sunday,12,0.8,4.08,997.7422680412371,1080,0,0.0,0,0,9.0,0.876444444,1
770,2015-02-15,Quarter3,sewing,Sunday,12,0.8,15.26,1120.0,1440,50,0.0,0,0,34.0,0.800806306,1
771,2015-02-15,Quarter3,finishing,Sunday,5,0.75,4.15,997.7422680412371,240,0,0.0,0,0,2.0,0.760833333,1
772,2015-02-15,Quarter3,sewing,Sunday,5,0.8,30.1,679.0,7140,0,0.0,0,0,59.5,0.722568627,0
773,2015-02-15,Quarter3,finishing,Sunday,11,0.6,2.9,997.7422680412371,1200,0,0.0,0,0,10.0,0.715333333,1
774,2015-02-15,Quarter3,sewing,Sunday,7,0.7,30.1,881.0,7080,0,0.0,0,1,59.0,0.700632768,1
775,2015-02-15,Quarter3,sewing,Sunday,8,0.7,30.1,507.0,5880,40,2.0,10,1,59.0,0.700573099,1
776,2015-02-15,Quarter3,sewing,Sunday,6,0.75,18.79,814.0,4080,0,0.0,0,0,34.0,0.681598039,0
777,2015-02-15,Quarter3,sewing,Sunday,11,0.65,11.41,700.0,2640,23,0.0,0,2,53.0,0.650223718,1
778,2015-02-15,Quarter3,finishing,Sunday,8,0.7,4.15,997.7422680412371,960,0,0.0,0,0,8.0,0.605208333,0
779,2015-02-15,Quarter3,finishing,Sunday,6,0.8,2.9,997.7422680412371,960,0,0.0,0,0,8.0,0.604166667,0
780,2015-02-15,Quarter3,sewing,Sunday,4,0.75,30.1,919.0,7140,0,0.0,0,1,59.5,0.598627451,0
781,2015-02-15,Quarter3,sewing,Sunday,3,0.6,30.1,1361.0,6960,30,0.0,0,1,58.0,0.475718391,0
782,2015-02-15,Quarter3,sewing,Sunday,2,0.8,22.52,12.0,6900,0,0.0,0,0,57.5,0.432122899,0
783,2015-02-15,Quarter3,finishing,Sunday,4,0.75,4.15,997.7422680412371,2400,0,0.0,0,0,20.0,0.287041667,0
784,2015-02-15,Quarter3,sewing,Sunday,9,0.5,18.79,1688.0,5280,0,0.0,0,1,54.0,0.283054487,0
785,2015-02-16,Quarter3,sewing,Monday,1,0.8,22.52,1422.0,6840,113,0.0,0,0,57.0,1.000230409,1
786,2015-02-16,Quarter3,finishing,Monday,9,0.8,3.94,997.7422680412371,1200,0,0.0,0,0,10.0,0.960433333,1
787,2015-02-16,Quarter3,finishing,Monday,12,0.8,4.08,997.7422680412371,1080,0,0.0,0,0,9.0,0.891555556,1
788,2015-02-16,Quarter3,finishing,Monday,3,0.5,4.15,997.7422680412371,960,0,0.0,0,0,8.0,0.864583333,1
789,2015-02-16,Quarter3,sewing,Monday,3,0.65,30.1,1263.0,600,63,0.0,0,1,58.0,0.802243319,1
790,2015-02-16,Quarter3,sewing,Monday,5,0.8,30.1,461.0,0,0,0.0,0,0,59.0,0.800980392,1
791,2015-02-16,Quarter3,sewing,Monday,12,0.8,15.26,1079.0,3720,38,0.0,0,0,34.0,0.800312375,1
792,2015-02-16,Quarter3,finishing,Monday,6,0.8,2.9,997.7422680412371,960,0,0.0,0,0,8.0,0.773333333,0
793,2015-02-16,Quarter3,sewing,Monday,6,0.75,18.79,895.0,3960,0,0.0,0,0,33.0,0.75065101,1
794,2015-02-16,Quarter3,sewing,Monday,4,0.75,30.1,912.0,7020,0,0.0,0,1,58.0,0.750356125,1
795,2015-02-16,Quarter3,finishing,Monday,4,0.75,4.15,997.7422680412371,1800,0,0.0,0,0,15.0,0.722333333,0
796,2015-02-16,Quarter3,sewing,Monday,7,0.7,30.1,784.0,600,30,0.0,0,1,59.0,0.700459889,1
797,2015-02-16,Quarter3,finishing,Monday,5,0.75,4.15,997.7422680412371,1200,0,0.0,0,0,10.0,0.629416667,0
798,2015-02-16,Quarter3,sewing,Monday,8,0.7,30.1,7.0,7080,27,2.0,10,2,59.0,0.621971751,0
799,2015-02-16,Quarter3,sewing,Monday,11,0.7,11.41,680.0,2160,30,0.0,0,2,54.0,0.565972222,0
800,2015-02-16,Quarter3,sewing,Monday,10,0.6,18.22,1131.0,5280,0,0.0,0,1,44.0,0.35542803,0
801,2015-02-16,Quarter3,sewing,Monday,9,0.6,18.79,2103.0,5400,0,0.0,0,1,54.0,0.329964879,0
802,2015-02-16,Quarter3,finishing,Monday,7,0.7,4.15,997.7422680412371,1800,0,0.0,0,0,15.0,0.258,0
803,2015-02-17,Quarter3,sewing,Tuesday,1,0.8,22.52,1445.0,6840,113,0.0,0,0,57.0,1.000230409,1
804,2015-02-17,Quarter3,finishing,Tuesday,10,0.8,3.94,997.7422680412371,960,0,0.0,0,0,8.0,0.927541667,1
805,2015-02-17,Quarter3,finishing,Tuesday,7,0.7,5.13,997.7422680412371,1200,0,0.0,0,0,10.0,0.91375,1
806,2015-02-17,Quarter3,finishing,Tuesday,12,0.8,5.13,997.7422680412371,1080,0,0.0,0,0,9.0,0.9025,1
807,2015-02-17,Quarter3,sewing,Tuesday,12,0.8,15.26,1133.0,4080,38,0.0,0,0,34.0,0.800401961,1
808,2015-02-17,Quarter3,finishing,Tuesday,3,0.5,5.13,997.7422680412371,1800,0,0.0,0,0,15.0,0.7866,1
809,2015-02-17,Quarter3,sewing,Tuesday,6,0.75,18.79,726.0,3360,0,0.0,0,0,33.0,0.750621354,1
810,2015-02-17,Quarter3,sewing,Tuesday,4,0.75,30.1,849.0,7020,45,0.0,0,1,58.0,0.750356125,1
811,2015-02-17,Quarter3,finishing,Tuesday,6,0.8,2.9,997.7422680412371,960,0,0.0,0,0,8.0,0.749166667,0
812,2015-02-17,Quarter3,sewing,Tuesday,7,0.7,30.1,562.0,840,30,0.0,0,1,59.0,0.700888203,1
813,2015-02-17,Quarter3,sewing,Tuesday,11,0.7,11.41,1054.0,3420,30,0.0,0,2,56.0,0.700614035,1
814,2015-02-17,Quarter3,sewing,Tuesday,3,0.7,30.1,1422.0,6960,50,0.0,0,1,58.0,0.700603448,1
815,2015-02-17,Quarter3,finishing,Tuesday,4,0.75,5.13,997.7422680412371,960,0,0.0,0,0,8.0,0.656666667,0
816,2015-02-17,Quarter3,sewing,Tuesday,5,0.8,30.1,680.0,7140,0,0.0,0,0,59.0,0.653431373,0
817,2015-02-17,Quarter3,sewing,Tuesday,9,0.65,18.79,2120.0,5520,0,0.0,0,1,51.0,0.650134,1
818,2015-02-17,Quarter3,sewing,Tuesday,8,0.6,29.4,179.0,0,23,5.0,30,2,58.0,0.600982906,1
819,2015-02-17,Quarter3,finishing,Tuesday,9,0.8,3.94,997.7422680412371,960,0,0.0,0,0,8.0,0.586041667,0
820,2015-02-17,Quarter3,finishing,Tuesday,2,0.8,5.13,997.7422680412371,1800,0,0.0,0,0,15.0,0.5814,0
821,2015-02-17,Quarter3,sewing,Tuesday,2,0.5,30.33,838.0,6720,0,0.0,0,1,56.0,0.361071429,0
822,2015-02-17,Quarter3,sewing,Tuesday,10,0.65,18.22,741.0,0,0,8.0,35,1,49.0,0.302117347,0
823,2015-02-18,Quarter3,finishing,Wednesday,12,0.8,5.13,997.7422680412371,1200,0,0.0,0,0,10.0,0.9918,1
824,2015-02-18,Quarter3,finishing,Wednesday,6,0.8,2.9,997.7422680412371,1440,0,0.0,0,0,12.0,0.936861111,1
825,2015-02-18,Quarter3,finishing,Wednesday,2,0.8,5.13,997.7422680412371,1440,0,0.0,0,0,12.0,0.919125,1
826,2015-02-18,Quarter3,sewing,Wednesday,11,0.7,11.41,685.0,3360,30,0.0,0,2,56.0,0.8211125,1
827,2015-02-18,Quarter3,sewing,Wednesday,4,0.8,30.1,864.0,480,50,0.0,0,1,58.0,0.800980392,1
828,2015-02-18,Quarter3,sewing,Wednesday,5,0.8,30.1,511.0,0,0,0.0,0,0,59.0,0.800980392,1
829,2015-02-18,Quarter3,sewing,Wednesday,12,0.8,15.26,1095.0,4080,63,0.0,0,0,34.0,0.800401961,1
830,2015-02-18,Quarter3,sewing,Wednesday,1,0.8,22.52,1374.0,3960,63,0.0,0,0,57.0,0.800279693,1
831,2015-02-18,Quarter3,sewing,Wednesday,6,0.75,18.79,759.0,3960,34,0.0,0,0,33.0,0.75065101,1
832,2015-02-18,Quarter3,sewing,Wednesday,7,0.75,30.1,553.0,2280,45,0.0,0,1,59.0,0.75053268,1
833,2015-02-18,Quarter3,finishing,Wednesday,4,0.75,5.13,997.7422680412371,960,0,0.0,0,0,8.0,0.734645833,0
834,2015-02-18,Quarter3,sewing,Wednesday,3,0.7,30.1,1057.0,0,40,0.0,0,1,58.0,0.700603448,1
835,2015-02-18,Quarter3,sewing,Wednesday,9,0.7,18.79,1587.0,4560,30,0.0,0,1,51.0,0.70009573,1
836,2015-02-18,Quarter3,finishing,Wednesday,7,0.7,5.13,997.7422680412371,960,0,0.0,0,0,8.0,0.671875,0
837,2015-02-18,Quarter3,finishing,Wednesday,10,0.8,3.94,997.7422680412371,960,0,0.0,0,0,8.0,0.64025,0
838,2015-02-18,Quarter3,finishing,Wednesday,8,0.7,5.13,997.7422680412371,960,0,0.0,0,0,8.0,0.58,0
839,2015-02-18,Quarter3,finishing,Wednesday,9,0.8,3.94,997.7422680412371,960,0,0.0,0,0,8.0,0.549791667,0
840,2015-02-18,Quarter3,sewing,Wednesday,2,0.6,30.33,868.0,6840,0,0.0,0,1,57.0,0.328131579,0
841,2015-02-18,Quarter3,sewing,Wednesday,10,0.7,19.68,1119.0,5640,0,8.0,35,1,47.0,0.303574468,0
842,2015-02-18,Quarter3,finishing,Wednesday,3,0.5,5.13,997.7422680412371,960,0,0.0,0,0,8.0,0.2565,0
843,2015-02-18,Quarter3,sewing,Wednesday,8,0.65,29.4,962.0,4560,0,4.5,30,2,57.0,0.251399254,0
844,2015-02-19,Quarter3,finishing,Thursday,3,0.5,5.13,997.7422680412371,2880,0,0.0,0,0,12.0,0.81640625,1
845,2015-02-19,Quarter3,sewing,Thursday,12,0.8,15.26,1126.0,1080,38,0.0,0,0,34.0,0.800711494,1
846,2015-02-19,Quarter3,sewing,Thursday,1,0.8,22.52,265.0,3840,63,0.0,0,0,57.0,0.800470513,1
847,2015-02-19,Quarter3,sewing,Thursday,4,0.8,30.1,859.0,7020,63,0.0,0,1,58.5,0.800094017,1
848,2015-02-19,Quarter3,sewing,Thursday,5,0.8,30.1,276.0,600,63,3.5,15,0,59.5,0.799982853,0
849,2015-02-19,Quarter3,finishing,Thursday,6,0.8,2.9,997.7422680412371,4320,0,0.0,0,0,18.0,0.785864198,0
850,2015-02-19,Quarter3,sewing,Thursday,6,0.75,18.79,899.0,3960,56,0.0,0,0,33.0,0.75065101,1
851,2015-02-19,Quarter3,finishing,Thursday,10,0.8,3.94,997.7422680412371,2400,0,0.0,0,0,10.0,0.733277778,0
852,2015-02-19,Quarter3,finishing,Thursday,2,0.8,5.13,997.7422680412371,3600,0,0.0,0,0,15.0,0.710125,0
853,2015-02-19,Quarter3,sewing,Thursday,3,0.7,30.1,247.0,6960,50,0.0,0,1,58.0,0.700603448,1
854,2015-02-19,Quarter3,sewing,Thursday,11,0.7,11.41,653.0,3480,30,0.0,0,2,58.0,0.700540441,1
